,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
312,spotify:track:190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,Justin Bieber,False,0.696,0.734,7.0,-5.294,0.0298,0.0485,0.0,0.183,0.711,107.987,73,"[Intro: Nicki Minaj]YeahYoung MoneyNicki MinajJustin, rrr[Verse 1: Justin Bieber]Show you offTonight, I wanna show you off (Ayy-ayy-ayy)What you gotA billion could've never bought (Ayy-ayy-ayy)[Pre-Chorus: Justin Bieber]We gonna party like it's 3012 tonightI wanna show you all the finer things in lifeSo just forget about the world, we young tonightI'm coming for ya, I'm coming for ya[Chorus: Justin Bieber]'Cause all I needIs a beauty and a beatWho can make my life completeIt's all 'bout youWhen the music makes you moveBaby, do it like you doCause you-"
313,spotify:track:6T689Jvh5KrSXyaPtUWZtQ,Criminal,Britney Spears,False,0.495,0.648,6.0,-7.62,0.31,0.0427,0.0,0.451,0.858,167.797,15,"[Verse 1]He is a hustler, he's no good at allHe is a loser, he's a bum, bum, bum, bumHe lies, he bluffs, he's unreliableHe is a sucker with a gun, gun, gun, gunI know you told me I should stay awayI know you said he's just a dog astrayHe's a bad boy with a tainted heartAnd even I know this ain't smart[Chorus]But mama, I'm in love with a criminalAnd this type of love isn't rational, it's physicalMama, please don't cry, I will be alrightAll reason aside, I just can't deny, love the guy[Verse 2]He is a villain by the devil's lawHe is a killer just for fun, fun, fun, funThe man's a snitch and unpredictableHe's got no conscience, he got none, none, none, noneOh-oh, I know, oh, should've let go, but no'Cause he's a bad boy with a tainted heartAnd even I know this ain't smart[Chorus]But mama, I'm in love with a criminalAnd this type of love isn't rational, it's physicalMama, please don't cry, I will be alrightAll reason aside, I just can't deny, love the guy"
319,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,Money Trees,Kendrick Lamar,True,0.765,0.29,4.0,-17.117,0.139,0.0279,0.0,0.571,0.506,92.409,79,"[Verse 1: Kendrick Lamar]Uh, me and my niggas tryna get it, ya bish (Ya bish, ya bish)Hit the house lick: tell me, is you wit' it, ya bish? (Ya bish, ya bish)Home invasion was persuasive (Was persuasive, was persuasive)From nine to five I know it's vacant, ya bish (Ya bish, ya bish)Dreams of livin' life like rappers do (Like rappers do, like rappers do)Back when condom wrappers wasn't cool (They wasn't cool, they wasn't cool)I fucked Sherane and went to tell my bros (Tell my bros, tell my bros)Then Usher Raymond ""Let It Burn"" came on (""Let Burn"" came on, ""Let Burn"" came on)Hot sauce all in our Top Ramen, ya bish (Ya bish, ya bish)Park the car, then we start rhymin', ya bish (Ya bish, ya bish)The only thing we had to free our mind (Free our mind, free our mind)Then freeze that verse when we see dollar signs (See dollar signs, see dollar signs)You lookin' like a easy come-up, ya bish (Ya bish, ya bish)A silver spoon, I know you come from, ya bish (Ya bish, ya bish)And that's a lifestyle that we never knew (We never knew, we never knew)Go at a reverend for the revenue[Chorus: Kendrick Lamar & Anna Wise]It go Halle Berry or hallelujahPick your poison, tell me what you doin'Everybody gon' respect the shooterBut the one in front of the gun lives forever(The one in front of the gun, forever)And I been hustlin' all-dayThis-a-way, that-a-wayThrough canals and alleyways, just to sayMoney trees is the perfect place for shadeAnd that's jus how I feel[Post-Chorus: Kendrick Lamar & Anna Wise]Nah, nahA dollar might just fuck your main bitchThat's jus' how I feel, nahA dollar might say fuck them niggas that you came withThat's jus' how I feel, nah, nahA dollar might just make that lane switchThat's jus' how I feel, nahA dollar might turn to a million and we all richThat's jus' how I feel[Verse 2: Kendrick Lamar]Dreams of livin' life like rappers do (Like rappers do, like rappers do)Bump that new E-40 after school (Way after school, way after school)You know, “Big Ballin' With My Homies” (My homies)Earl Stevens had us thinkin' rational (Thinkin' rational, that's rational)Back to reality, we poor, ya bish (Ya bish, ya bish)Another casualty at war, ya bish (Ya bish, ya bish)Two bullets in my Uncle Tony head (My Tony head, my Tony head)He said one day I'll be on tour, ya bish (Ya bish, ya bish)That Louis Burgers never be the same (Won't be the same, won't be the same)A Louis belt that never ease that pain (Won't ease that pain, won't ease that pain)But I'ma purchase when that day is jerkin' (That day is jerkin', that day is jerkin')Pull off at Church's, with Pirellis skirtin' (Pirellis skirtin', Pirellis skirtin')Gang signs out the window, ya bish (Ya bish, ya bish)Hopin' all of 'em offend you, ya bish (Ya bish, ya bish)They say your hood is a pot o' gold (A pot o' gold, a pot o' gold)And we gon' crash it when nobody's home"
320,spotify:track:0Q0IVlqMV64kNLlwjPj0Hl,Killing Me Softly With His Song,Fugees,True,0.661,0.729,7.0,-6.561,0.0376,0.00215,0.0013,0.0477,0.668,103.987,71,"[Chorus: Lauryn Hill]Strumming my pain with his fingersSinging my life with his wordsKilling me softly with his songKilling me softly with his songTelling my whole life with his wordsKilling me softly with his song[Ad-libs: Wyclef Jean & Lauryn Hill](Ah!) Yooo! (Yeah! Yeah!)This is Wyclef, Refugee Camp (L-Boogie up in here)Pra'zrel, (Pra'zrel up in here! Ha! Ha!)Lil' Base sits up there on the base (Refugees up in here)While I'm on this... I got my girl L (Ah, ah)One time (One time), one time, (One time)Ayo, L, you know you got the lyrics[Verse 1: Lauryn Hill]I heard he sang a good songI heard he had a styleAnd so I came to see himAnd listen for a whileAnd there he wasThis young boy, stranger to my eyes[Chorus: Lauryn Hill & Wyclef Jean]Strumming my pain with his fingers (One time, one time)Singing my life with his words (Two times, two times)Killing me softly with this songKilling me softly with his songTelling my whole life with his wordsKilling me softly with his song"
321,spotify:track:6ce41JVa6KFaryfmC2bu2W,22,Taylor Swift,False,0.578,0.926,6.0,-3.689,0.0548,0.00472,0.0127,0.14,0.877,149.976,75,"[Verse 1]It feels like a perfect nightTo dress up like hipstersAnd make fun of our exesUh-uh, uh-uhIt feels like a perfect nightFor breakfast at midnightTo fall in love with strangersUh-uh, uh-uh[Pre-Chorus]YeahWe're happy, free, confused and lonely at the same timeIt's miserable and magical, oh, yeahTonight's the night when we forget about the deadlinesIt's time, oh-oh[Chorus]I don't know about youBut I'm feeling twenty-twoEverything will be alright ifYou keep me next to youYou don't know about meBut I'll bet you want toEverything will be alright ifWe just keep dancing like we'reTwenty-two, twenty-two"
322,spotify:track:2z4U9d5OAA4YLNXoCgioxo,What the Hell,Avril Lavigne,False,0.743,0.675,8.0,-4.267,0.0953,0.0251,0.000717,0.0685,0.59,92.909,83,"[Verse 1]You say that I'm messin' with your head(Yeah, yeah, yeah, yeah)All 'cause I was makin' out with your friend(Yeah, yeah, yeah, yeah)Love hurts, whether it's right or wrong(Yeah, yeah, yeah, yeah)I can't stop 'cause I'm havin' too much fun(Yeah, yeah, yeah, yeah)[Pre-Chorus]You're on your knees, begging, ""Please stay with me""But, honestly, I just need to be a little crazy[Chorus]All my life, I've been good, but nowI'm thinking, ""What the hell?""All I want is to mess aroundAnd I don't really care aboutIf you love me, if you hate meYou can't save me, baby, babyAll my life, I've been good, but nowWoah, what the hell?[Post-Chorus]What?What?What? What the hell?"
323,spotify:track:1KGi9sZVMeszgZOWivFpxs,No Scrubs,TLC,False,0.736,0.817,8.0,-4.9,0.0407,0.00987,0.00167,0.117,0.653,119.95,73,"[Intro: Chilli]Oh-oh[Verse 1: Chilli]A scrub is a guy that thinks he's flyAnd is also known as a bustaAlways talkin' 'bout what he wantsAnd just sits on his broke ass, so[Pre-Chorus: Chilli]No, I don't want your numberNo, I don't wanna give you mine andNo, I don't wanna meet you nowhereNo, don't want none of your time and[Chorus: Chilli & T-Boz]No, I don't want no scrubA scrub is a guy that can't get no love from meHangin' out the passenger side of his best friend's rideTrying to holla at meI don't want no scrubA scrub is a guy that can't get no love from meHangin' out the passenger side of his best friend's rideTrying to holla at me[Verse 2: Chilli]Well a scrub checkin' me, but his game is kinda weakAnd I know that he cannot approach me'Cause I'm lookin' like class and he's lookin' like trashCan't get wit' a deadbeat ass, so"
324,spotify:track:3LUWWox8YYykohBbHUrrxd,We R Who We R,Kesha,False,0.371,0.268,1.0,-10.506,0.0281,0.748,0.0517,0.104,0.165,102.617,87,"[Verse 1]Hot and dangerousIf you're one of us, then roll with us'Cause we make the hipsters fall in loveWhen we got our hot pants on and upAnd yes, of course we doesWe runnin' this town just like a clubAnd no, you don't wanna mess with usGot Jesus on my necklace-ace-ace[Pre-Chorus]Got that glitter on my eyesStockings ripped all up the sideLookin' sick and sexifiedSo let's go-o-o, let's go[Chorus]Tonight we're goin' hard, hard, h-h-h-hardJust like the world is our, our, o-o-o-oursWe're tearin' it apart-part, p-p-p-partYou know we're superstarsWe are who we areWe're dancin' like we're dumb, dumb, d-d-d-dumbOur bodies goin' numb, numb, n-n-n-numbWe'll be forever young, young, y-y-y-youngYou know we're superstarsWe are who we are"
325,spotify:track:7D0RhFcb3CrfPuTJ0obrod,Sparks,Coldplay,False,0.538,0.557,11.0,-8.678,0.0914,0.262,0.914,0.102,0.506,131.03,83,"[Verse 1]Did I drive you away?I know what you'll sayYou say, ""Oh, sing one you know""But I promise you thisI'll always look out for youYeah, that's what I'll do[Chorus]I say, ohI say, oh[Verse 2]My heart is yoursIt's you that I hold ontoYeah, that's what I doAnd I know I was wrongBut I won't let you downOh yeah I will, yeah I will, yes I will[Chorus]I said, ohI cry, oh[Bridge]Yeah, I saw sparksYeah, I saw sparksAnd I saw sparksYeah, I saw sparks"
326,spotify:track:7H7NyZ3G075GqPx2evsfeb,Chamber Of Reflection,Mac DeMarco,False,0.899,0.811,2.0,-6.294,0.258,0.000677,0.0,0.0672,0.587,105.038,71,[Produced by Mac DeMarco][Verse 1]Spend some time awayGetting ready for the day you're born againSpend some time aloneUnderstand that soon you'll run with better menAlone again[Chorus]Alone againAlone againAlone againAlone[Verse 2]No use looking outIt's within that brings that lonely feelingUnderstand that when you leave hereYou'll be clear among the better menAlone again[Chorus]Alone againAlone againAlone againAloneAlone againAlone againAlone againAlone
327,spotify:track:5KBARWIxeMGkvUax9VtVC9,My Type,Saweetie,True,0.724,0.782,2.0,-7.407,0.0334,0.0368,0.0,0.196,0.797,128.01,47,"[Intro]Hennessy on my lips, take a little sipPrivacy on the door, I'ma make the shit grip[Chorus]Rich nigga, eight-figure, that's my typeThat's my type, nigga, that's my typeEight-inch big, ooh, that's good pipeBad bitch, I'ma ride the dick all nightRich nigga, eight-figure, that's my typeThat's my type, nigga, that's my typeEight-inch big, ooh, that's good pipeThat's my type, nigga, that's my type[Post-Chorus]New wrist, new whip, ride around dippedI can see why all these basic hoes pissed[Verse 1]Bust down wrist, not a bust down bitch (Ah)Said I want your man, no the fuck I don't, sis (Uh, uh)If he a rich nigga, why he still hitting licks? (Licks)Nigga spending bread but he still can't hitBitch please (Bitch), Lamborghini keysPussy dripping ice, he get flown out to meBitch please, I want a man with the Bs (Yeah)Pussy from the Bay, goin' dumb on the D (Hahaha)"
329,spotify:track:0PJIbOdMs3bd5AT8liULMQ,oui,Jeremih,False,0.882,0.741,10.0,-6.504,0.0383,0.209,0.0,0.0871,0.612,119.995,44,"[Intro]Ahh ahh ahh ahh ahhAhh ahh ahh ahh ahhAhh ahh ahh ahh ahh ahh..[Verse 1]I think about all the timeThink you may need all of mineHate to say you know that love is blindI'm 'bout to see, I'll close my eyes(Truth is) They can't see you in here thoughMost of them need dollar signs to makeEvery day your birthdayAnd every night your Valentine…[Chorus]If weTried that we could beSomewhere in the climateIs warm, long as you around meI swear that everything will be just fineI wish that we could take some timeGo anywhere, baby I don’t mindGrown man, in my suit and tieHey, there's no we without you and IOh, yeah, ah yeah, ah ah yeahHey, there's no we without you and IOh yeah, ah yeah, ah ah yeahHey, there's no we without you and I"
334,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,Cigarettes After Sex,False,0.511,0.472,4.0,-9.277,0.091,0.534,0.614,0.11,0.0399,127.978,80,"[Verse 1]You leapt from crumbling bridges watching cityscapes turn to dustFilming helicopters crashing in the ocean from way above[Chorus]Got the music in you, baby, tell me whyGot the music in you, baby, tell me whyYou've been locked in here forever and you just can't say goodbye[Verse 2]Kisses on the foreheads of the lovers wrapped in your armsYou've been hiding them in hollowed out pianos left in the dark[Chorus]Got the music in you, baby, tell me whyGot the music in you, baby, tell me whyYou've been locked in here forever and you just can't say goodbye[Bridge]Your lips, my lipsApocalypseYour lips, my lipsApocalypseGo and sneak us through the riversFlood is rising up on your kneesOh, pleaseCome out and haunt me, I know you want meCome out and haunt me"
335,spotify:track:2MvvoeRt8NcOXWESkxWn3g,Ribs,Lorde,False,0.831,0.502,10.0,-4.045,0.046,0.101,0.0,0.122,0.101,100.541,78,"[Verse 1]The drink you spilt all over me""Lover's Spit"" left on repeatMy mum and dad let me stay homeIt drives you crazy, getting old[Pre-Chorus]We can talk it so goodWe can make it so divineWe can talk it goodHow you wish it would be all the time[Chorus 1]The drink you spilt all over me""Lover's Spit"" left on repeatMy mum and dad let me stay homeIt drives you crazy, getting oldThe drink you spilt all over me""Lover's Spit"" left on repeatMy mum and dad let me stay homeIt drives you crazy, getting old[Verse 2]This dream isn't feeling sweetWe're reeling through the midnight streetsAnd I've never felt more aloneIt feels so scary, getting old"
337,spotify:track:6ZSO7kPn8IMJFymyticbJO,Gold,Kiiara,False,0.758,0.436,0.0,-7.269,0.0418,0.618,1.61e-05,0.335,0.605,104.959,71,"[Produced by Felix Snow][Intro]Roof was on, let me, love me, on, but you, knowRoof was on, let me, love me, on, but you, knowRoof was on, let me, love me, on, but you, knowRoof was on, let me, love me[Verse 1]Gold up in my, gold up in my teeth(Gold up, gold up in my teeth)Don't care what you say to meI'ma bite your feelings out (Gold up, gold up in my teeth)I missed you in the basement(Gold up in my teeth)But your brother was a good substitute for you[Pre-Chorus]And if you love me, love me, but you never let me goWhen the roof was on fire, you never let me knowSay you're sorry, honey, but you never really showAnd I could leave the party without ever letting you knowWithout ever letting you know[Chorus]Roof was on, let me, love me, on, but you, knowRoof was on, let me, love meWithout ever letting you knowRoof was on, let me, love me, on, but you, knowRoof was on, let me, love meWithout ever letting you knowRoof was on, let me, love me, on, but you, knowRoof was on, let me, love meWithout ever letting you knowRoof was on, let me, love me, on, but you, knowWithout ever letting you know"
338,spotify:track:5JiH89mHrv9oWHlD0T326z,To Be So Lonely,Harry Styles,False,0.794,0.511,2.0,-5.288,0.039,0.17,0.0,0.296,0.402,125.214,59,"[Verse 1]Don't blame me for fallingI was just a little boyDon’t blame the drunk callerWasn't ready for it all[Pre-Chorus]You can't blame me, darlingNot even a little bit, I was awayAnd I’m just an arrogant son of a bitchWho can't admit when he's sorry[Chorus]Don't call me ""baby"" again, you got your reasonsI know that you're tryna be friends, I know you mean itDon't call me ""baby"" again, it's hard for me to go homeBe so lonely[Verse 2]I just hope you see me in a little better lightDo you think it's easy being of the jealous kind?’Cause I miss the shape of your lipsYou’ll win, it's just a trickAnd this is it, so I’m sorry[Chorus]Don't call me ""baby"" again, you got your reasonsI know that you're tryna be friends, I know you mean itDon't call me ""baby"" again, it’s hard for me to go homeBe so lonely"
