,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
377,spotify:track:4gT3mNJA8lnlkYFqGZ8IA2,Small Worlds,Mac Miller,True,0.775,0.852,2.0,-4.165,0.28,0.119,0.0,0.172,0.375,125.913,60,"[Intro]Yeah, yeah[Chorus]The world is so small 'til it ain't, yeahI'm buildin' up a wall 'til it breakShe hate it when I call and it's lateI don't wanna keep you waitin'I hope I never keep you waitin', yeah[Verse 1]I think I know it all but I don'tWhy you always at the mall when you're broke? YeahAnd I just wanna ballMaybe dunk, but I never been tall, yeahI might trip, I never fallGod knows I came close (Don't try this at home)I know I probably need to do betterFuck whoever, keep my shit togetherYou never told me bein' rich was so lonelyNobody know me, oh wellHard to complain from this five-star hotelI'm always in a rush, I've been thinkin' too much, butKeep it on the hush, no one need to know, just us[Pre-Chorus]That's really all it takesWe don't need nothin' but today (Day), today (Day)Today (Day), today (Day)"
379,spotify:track:3sNVsP50132BTNlImLx70i,Bound 2,Kanye West,True,0.73,0.785,8.0,-6.512,0.0554,0.0464,0.0216,0.111,0.649,94.094,86,"[Intro: Ponderosa Twins Plus One & Brenda Lee]B-B-B-B-Bound to fall in loveBound to fall in loveUh-huh, honey[Chorus: Kanye West, Ponderosa Twins Plus One & Brenda Lee]All them other niggas lame, and you know it nowWhen a real nigga hold you down, you s'posed to drown(Bound to fall in love)Bound(B-B-B-B-Bound to fall in love)BoundUh-huh, honey[Verse 1: Kanye West]What you doin' in the club on a Thursday?She say she only here for her girl birthdayThey ordered champagne but still look thirstyRock Forever 21, but just turned thirtyI know I got a bad reputationWalk-around-always-mad reputationLeave-a-pretty-girl-sad reputationStart a Fight Club, Brad reputationI turnt the nightclub out of the basementI'll turn the plane around, your ass keep complainin'How you gon' be mad on vacation?Dutty wining 'round all these JamaicansUh, this that prom shitThis that what-we-do-don't-tell-your-mom shitThis that red-cup-all-on-the-lawn shitGot a fresh cut, straight out the salon, bitch"
381,spotify:track:3DgxdsUHAvQgWPdPij6IVw,Angry Too,Lola Blanc,True,0.545,0.366,2.0,-9.51,0.0378,0.969,0.267,0.641,0.1,86.997,81,"[Verse 1]I buried the unseemly urgesDeep down in the ground with the rootsBut it's all coming up to the surfaceMaybe it's getting ready to bloomAnd I don't wanna be a monster in the makingI don't wanna be more bitter than sweetI don't know how to be just standing by blanklyNot gettin' angry[Pre-Chorus]'Cause another and another comin' up out of the gutterTill I'm drowning in an ocean of entitled motherfuckersAnd they're pushin' all my buttonsBut they never seem to wonder whyAnother and another, ask each other[Chorus]And does it get your blood boilin', does it make you see red?Do you wanna destroy it?Does it get in your head?'Cause it gets my blood boilin' and I’m coming ungluedIt would eat you like poison if you knew what I knewYou would be angry too[Verse 2]I'm seeing through crimson sunglassesI'm breathing and counting to 10I guess I'm fresh out of free passes, they'll pay if it happens againAnd I don't wanna drink the venom they made meI don't wanna be controlled by the pastBoy if you were me, could you really blame me?Would make you crazy"
382,spotify:track:7bdpStmJdlw9GKBPTOkDwT,AVA,Natalie Jane,True,0.656,0.838,5.0,-8.407,0.041,0.25,0.00281,0.207,0.74,132.981,75,"[Intro]Who the fuck is Ava?Is she the other girl?I bet she's dyin' to date yaAnd be your entire world (Haha)[Verse 1]Thought that I was dumbWhen you asked me to go blonde'Cause I knew that's what you wantedYeah, you wantedA girl who did it allDidn't pick up on your faultsSomeone who is always fallin'For your charmin'[Pre-Chorus]So why is there a red heart next to her name?[Chorus]Who the fuck is Ava?Is she the other girl?I bet she's dyin' to date yaAnd be your entire worldI'm sick and tired of fakin'Like I don't see your phoneWhen I see her name and you can't explain"
385,spotify:track:6iWMI5oOhWrDbLbjmwTWFq,Wonderland,Taylor Swift,False,0.591,0.637,9.0,-6.365,0.03,0.0107,1.95e-06,0.113,0.432,99.998,73,"[Verse 1]Flashing lightsAnd we took a wrong turnAnd we fell down a rabbit holeYou held on tight to me'Cause nothing's as it seemsAnd spinning out of control[Pre-Chorus]Didn't they tell us ""Don't rush into things""?Didn't you flash your green eyes at me?Haven't you heard what becomes of curious minds?Ooh, didn't it all seem new and exciting?I felt your arms twistin' around meI should have slept with one eye open at night[Chorus]We found Wonderland, you and I got lost in itAnd we pretended it could last forever (Eh, eh)We found Wonderland, you and I got lost in itAnd life was never worse, but never better (Eh, eh)[Post-Chorus](Eh, eh, eh, eh, eh, eh)In Wonderland(Eh, eh, eh, eh, eh, eh)In Wonderland(Eh, eh, eh, eh, eh, eh)In Wonderland(Eh, eh, eh, eh, eh, eh)In Wonderland"
386,spotify:track:3H9GJ6fKk7I2jxzcjGB3vh,4 BIG GUYS,DigBar,True,0.637,0.643,4.0,-6.571,0.0519,0.13,1.8e-06,0.142,0.533,97.008,92,"[Intro]4 big guysYessir(Jay did it)[Chorus]4 Big Guys, and they grab on my thighsBlow up my guts like the Fourth of JulyIf they keep fucking my butt then I might just cryPoop and semen spraying on my eyes[Verse 1]He lick my dick and the cum start sprayin'Chargin' up my dick I’ma go Super SaiyanWhen it come to fucking booty I don't do much playin'And I whispered in his ear like, ""Hey, are you staying?""He said, ""Yeah I'm not leaving."" I guess he George FloydCause I always leave him not breathingHe chew on my dick like a baby that's teethingI'm fucking a nigga I think his name StevenHawking, fuck him till he ain't walkingDick stone cold call him BBC AustinIt's a booty massacre when I visit him in BostonBought him nеw titties I don't care what they costin'Bitch, hop on thе dick do a splitShout out Lil Baby my dick is as real as it getsI'm not fucking on him if he don't have titsI'm catching his balls like my name Kyle Pitts"
389,spotify:track:2klj0StczYde6WUHBJo5F6,Insomniac,Memo Boy,False,0.644,0.735,8.0,-5.747,0.0391,0.0521,0.144,0.161,0.418,88.98,91,"[Chorus]Beneath soft pillows and woolPristine hearts made of gold and jewelA love pure, so rich and fullI can see it in your eyes[Verse 1](All of the things)That I've lost I will find againEverything I've done doesn't define what I am(All of the things)That are broken will still be fixedSame old heart with the same old tricks[Verse 2]Hold me close and I'll hold backLove, lustful insomniacHeart yearns for an honest act of simple integrityAll I wanted was a hug and a kissJust a little loving sentimentChivalrous to some extent, a strange anomaly[Chorus]Beneath soft pillows and woolPristine hearts made of gold and jewelA love pure, so rich and fullI can see it in your eyes"
390,spotify:track:0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,Lord Huron,False,0.435,0.768,6.0,-5.352,0.201,0.0857,0.000231,0.0918,0.378,107.588,79,"[Intro](Ooh, ooh, ooh)(Ooh, ooh, ooh)(Ooh, ooh, ooh)(Ooh, ooh, ooh)[Verse 1]I am not the only travelerWho has not repaid his debtI've been searching for a trail to follow againTake me back to the night we metAnd then I can tell myselfWhat the hell I'm supposed to doAnd then I can tell myselfNot to ride along with you[Chorus]I had all and then most of youSome and now none of youTake me back to the night we metI don't know what I'm supposed to doHaunted by the ghost of youOh, take me back to the night we met[Verse 2]When the night was full of terrorsAnd your eyes were filled with tearsWhen you had not touched me yetOh, take me back to the night we met"
392,spotify:track:4cS2HQ6jK80vqdY9ofpztx,She Wolf,Shakira,False,0.639,0.912,1.0,-2.621,0.0615,0.00107,0.0,0.097,0.343,143.448,75,"[Intro]S.O.S, she's in disguiseS.O.S, she's in disguiseThere's a she wolf in disguiseComing out, coming out, coming out[Verse 1]A domesticated girl, that's all you ask of meDarling, it is no joke, this is lycanthropyThe moon's awake now, with eyes wide openMy body's craving, so feed the hungry[Pre-Chorus 1]I've been devoting myself to youMonday to Monday and Friday to FridayNot getting enough retributionOr decent incentives to keep me at itI'm starting to feel just a little abusedLike a coffee machine in an office (Uh)So I'm gonna go somewhere cozy to get me a loverAnd tell you about it[Chorus]There's a she-wolf in the closetOpen up and set it free (Ah-ooh)There's a she-wolf in your closetLet it out so it can breathe"
394,spotify:track:11BKm0j4eYoCPPpCONAVwA,Bloody Mary,Lady Gaga,False,0.697,0.203,2.0,-26.946,0.157,0.364,0.106,0.559,0.135,129.801,1,"[Intro]Bloody[Verse 1]Love is just a history that they may proveAnd when you're gone, I'll tell them my religion's youWhen Punktious comes to kill the king upon his throneI'm ready for their stones[Pre-Chorus]I'll dance, dance, danceWith my hands, hands, handsAbove my head, head, headLike Jesus saidI'm gonna dance, dance, danceWith my hands, hands, handsAbove my head, hands togetherForgive him before he's dead because[Chorus]I won't cry for youI won't crucify the things you doI won't cry for you, see (See)When you're gone, I'll still be Bloody Mary[Post-Chorus]Love"
395,spotify:track:0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Taylor Swift,False,0.5,0.544,9.0,-10.49,0.143,0.403,0.0124,0.377,0.197,103.519,45,"[Verse 1]I have this thing where I get older, but just never wiserMidnights become my afternoonsWhen my depression works the graveyard shift, all of the peopleI've ghosted stand there in the room[Pre-Chorus]I should not be left to my own devicesThey come with prices and vicesI end up in crisis(Tale as old as time)I wake up screaming from dreamingOne day, I'll watch as you're leaving'Cause you got tired of my scheming(For the last time)[Chorus]It's me, hiI'm the problem, it's meAt teatime, everybody agreesI'll stare directly at the sun, but never in the mirrorIt must be exhausting always rooting for the anti-hero[Verse 2]Sometimes, I feel like everybody is a sexy babyAnd I'm a monster on the hillToo big to hang out, slowly lurching toward your favorite cityPierced through the heart, but never killed"
396,spotify:track:6jgkEbmQ2F2onEqsEhiliL,My Kind of Woman,Mac DeMarco,False,0.716,0.447,2.0,-8.314,0.0388,0.701,0.429,0.0855,0.506,93.955,69,"[Verse 1]Oh, babyOh, manYou're making me crazyReally driving me madThat's alright with meIt's really no fussAs long as you're next to meJust the two of us[Chorus]You're my, my, my, my kind of womanMy, oh my, what a girlYou're my, my, my, my kind of womanAnd I'm down on my hands and kneesBegging you please, babyShow me your world[Verse 2]Oh, brotherSweetheartI'm feeling so tiredReally falling apartAnd it just don't make sense to meI really don't knowWhy you stick right next to meWherever I go"
397,spotify:track:2CSRrnOEELmhpq8iaAi9cd,Blind,SZA,True,0.616,0.745,6.0,-3.981,0.0531,0.575,8.12e-06,0.142,0.511,76.922,38,"[Verse 1]Niggas want me to get ratchetNiggas want me to attack itPut the hood on, now they callin' me CassiusRaunchy like Bob SagetGreedy, I can't pass itEatin' everything, nigga, no fastingI don't care how much you knew me in the past tenseI ain't no Julia Stiles, this ain't no last dance, way past itWayFuckin' on my ex 'cause he validate meFuckin' up a check, I don't want no receiptMight get possessed, let my spirit speak freely[Pre-Chorus]Hey, my past can't escape meMy pussy precedes meMy, my, how the times changeI'm still playin' the victimAnd you still playin' the pick-me[Chorus]It's so embarrassingAll of the things I need living inside of meI can't see itIt's so embarrassingAll of the love I seek living inside of meI can't see, I'm blind"
398,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SZA,False,0.595,0.696,10.0,-5.921,0.0417,0.276,0.0,0.411,0.533,88.013,66,"[Verse 1]I'm still a fan even though I was saltyHate to see you with some other broad, know you happyHate to see you happy if I'm not the one drivin'[Pre-Chorus]I'm so mature, I'm so matureI'm so mature, I got me a therapist to tell me there's other menI don't want none, I just want youIf I can't have you, no one should[Chorus]I mightI might kill my ex, not the best ideaHis new girlfriend's next, how'd I get here?I might kill my ex, I still love him thoughRather be in jail than alone[Verse 2]I get the sense that it's a lost causeI get the sense that you might really love herThis text gon' be evidence, this text is evidenceI tried to ration with you, no murders or crime of passion, but damnYou was out of reachYou was at the farmer's market with your perfect peachNow I'm in the basement plannin' home invasionNow you layin' face-down, got me singin' over a beat"
400,spotify:track:4QdX6pmNnJ5cleufWQIr5D,Shut Up And Drive,Rihanna,False,0.73,0.418,0.0,-8.572,0.0939,0.225,0.0267,0.181,0.587,129.0,50,"[Verse 1]I've been lookin' for a driver who is qualifiedSo if you think that you're the one, step into my rideI'm a fine-tuned supersonic speed machineWith a sunroof top and a gangsta lean[Pre-Chorus]So if you feel me, let me know, know, knowCome on now, what you waitin' for, for, for?My engine's ready to explode, explode, explodeSo start me up and watch me go, go, go, go[Chorus]Get you where you wanna go, if you know what I meanGot a ride that's smoother than a limousineCan you handle the curves? Can you run all the lights?If you can, baby boy, then we can go all night'Cause I'm zero to sixty in three point fiveBaby, you got the keysNow shut up and drive (Drive, drive, drive)Shut up and drive (Drive, drive, drive)[Verse 2]I've got class like a '57 CadillacGot overdrive with a whole lot of boom in the backYou look like you can handle what's under my hoodYou keep sayin' that you will, boy, I wish you would"
405,spotify:track:4rHfpAN2CK3H6eRWd7j7E0,Fear,Current Joys,False,0.521,0.301,4.0,-7.118,0.0356,0.836,0.0,0.398,0.621,137.382,66,[Verse 1]I never felt it when I was youngI never knew where it came fromNow I feel it like a hurricaneAnd it's so hard to stop the rainIt's so hard to stop the rainIt's so hard to stop[Verse 2]Starts out gold but never staysThe neon takes my breath awayAnd now I feel it in my veinsBut I don't want to be afraidI don't want to live this wayI don't want you to leave
